id,rolling_speed,elevation_speed,elevation_jerk,elevation,roll,elevation_acceleration,controller_input
2509,0.0064,-3.8,0.0,-40,0.001,0.1,10.0
2510,0.0047,5.1,-0.01,-40,-0.009000000000000001,0.3,50.0
2511,-0.0021,-3.1,0.0,-40,0.019,-0.2,-10.0
2512,0.003,6.8,0.0,-30,-0.004,0.4,20.0
2513,0.0073,-4.1,0.0,-40,-0.023,0.0,10.0
2514,-0.0052,-0.9,-0.01,-70,-0.003,0.2,-10.0
2515,0.0093,-1.9,0.0,-20,0.014,0.0,20.0
2516,-0.004,1.5,0.0,-20,-0.009000000000000001,0.3,60.0
2517,0.0033,3.3,-0.01,-10,-0.008,0.2,10.0
2518,0.0116,1.8,0.0,-30,0.012,-0.2,-10.0
2519,-0.0031,-4.0,0.0,20,-0.035,-0.3,-60.0
2520,-0.0005,-3.6,0.0,10,0.006,-0.2,-20.0
2521,0.0015,-0.1,0.0,40,-0.017,0.1,30.0
2522,-0.0062,1.9,0.01,10,-0.018000000000000002,-0.3,-20.0
2523,0.0025,5.3,0.01,-10,0.019,0.0,10.0
2524,0.0094,5.8,0.0,80,0.008,0.0,10.0
2525,-0.0053,2.7,-0.01,-40,0.02,0.2,30.0
2526,0.0011,1.9,0.0,-10,-0.013,0.2,30.0
2527,-0.0073,4.2,0.0,0,0.005,-0.1,10.0
2528,-0.0023,-2.7,0.0,-30,-0.008,0.0,-20.0
2529,0.0052,-3.2,-0.02,-20,0.022,0.1,-10.0
2530,0.0041,1.3,0.0,0,-0.005,0.0,10.0
2531,-0.0028,-5.8,0.0,-30,0.001,0.0,-10.0
2532,-0.0049,-0.5,0.0,30,0.025,-0.1,-10.0
2533,-0.0069,-6.5,-0.01,20,0.004,-0.2,-30.0
2534,-0.0063,-4.6,0.0,0,-0.011,-0.2,-20.0
2535,-0.0013,-4.2,-0.01,-10,0.008,0.1,10.0
2536,-0.002,7.8,0.0,20,0.035,0.1,10.0
2537,-0.0012,6.4,0.0,-10,0.006,0.2,40.0
2538,-0.0081,1.7,0.0,-20,0.022,0.1,10.0
2539,-0.0023,-6.7,0.0,0,-0.005,-0.2,-10.0
2540,0.0034,-0.2,0.0,-30,-0.014,-0.2,-20.0
2541,-0.0092,-5.1,0.0,-30,0.023,0.0,-10.0
2542,0.0003,-3.5,-0.02,-10,-0.027000000000000003,0.1,10.0
2543,-0.0102,0.9,0.0,-60,0.006,0.3,-20.0
2544,0.0032,3.7,0.0,-40,0.01,0.1,10.0
2545,-0.0008,-6.9,0.0,-30,-0.004,0.0,-20.0
2546,0.0014,5.5,0.0,-40,-0.027000000000000003,0.1,10.0
2547,0.0091,9.4,0.01,0,0.014,-0.1,20.0
2548,0.0056,-1.0,0.0,-10,0.001,-0.2,-80.0
2549,0.0032,3.9,0.0,-50,0.009000000000000001,0.2,20.0
2550,-0.0047,-6.4,0.0,-30,0.005,0.0,-20.0
2551,-0.0002,-6.7,0.01,-10,0.017,0.0,-20.0
2552,-0.0063,2.9,0.0,-20,-0.002,0.2,-10.0
2553,0.005,-7.1,0.0,-20,-0.03,0.1,-10.0
2554,0.0063,1.0,0.0,-30,0.011,0.0,30.0
2555,-0.0057,-4.3,0.0,-40,0.01,-0.1,-10.0
2556,-0.0017,2.8,0.0,0,0.021,0.2,20.0
2557,-0.0061,-0.4,0.0,10,0.014,-0.3,-30.0
2558,0.0063,-6.5,-0.02,10,0.013,0.0,-10.0
2559,0.0049,5.7,0.0,-10,0.014,0.3,50.0
2560,0.0022,-6.3,0.0,0,-0.004,-0.2,-50.0
2561,0.0006,-4.0,0.0,-20,-0.022,0.0,-10.0
2562,-0.0035,4.1,0.02,-20,-0.023,-0.1,10.0
2563,0.0068,8.3,0.0,-30,0.006,0.1,20.0
2564,0.0062,-0.5,0.0,-40,0.014,0.0,-10.0
2565,0.0039,4.8,0.0,-30,0.004,0.1,30.0
2566,0.0022,-3.6,0.0,-10,0.012,-0.1,-20.0
2567,0.0043,-0.1,0.0,-40,-0.006,0.1,10.0
2568,-0.0099,3.1,0.0,10,0.015,-0.2,-20.0
2569,0.0083,2.7,0.0,-20,-0.005,0.0,20.0
2570,-0.0022,-2.2,0.0,-10,0.018000000000000002,-0.1,10.0
2571,-0.0001,2.4,-0.01,-20,0.011,0.2,30.0
2572,0.0007,4.3,0.0,0,-0.011,0.2,30.0
2573,0.002,3.5,0.0,-70,-0.027000000000000003,0.2,10.0
2574,0.0073,-2.0,-0.01,-20,0.03,0.1,10.0
2575,0.0058,1.4,0.0,-20,0.013,0.0,10.0
2576,0.0028,6.2,0.0,-40,-0.009000000000000001,0.1,20.0
2577,-0.0033,6.0,0.0,-20,-0.006999999999999999,0.2,20.0
2578,-0.0035,-10.4,0.0,10,-0.018000000000000002,-0.2,-40.0
2579,0.0036,-4.9,0.02,10,0.025,-0.4,-30.0
2580,-0.0054,-4.4,-0.01,-40,0.006,0.2,-10.0
2581,0.0015,-6.0,0.0,20,0.006,-0.1,-10.0
2582,-0.0025,2.9,-0.01,30,-0.018000000000000002,0.1,10.0
2583,0.0008,6.2,0.0,20,0.006,0.0,10.0
2584,0.0025,-2.0,-0.01,0,0.005,-0.2,-60.0
2585,-0.0025,-4.1,-0.01,0,0.04,-0.4,-60.0
2586,-0.0088,0.4,0.01,20,-0.002,-0.1,-10.0
2587,-0.006,0.4,0.0,-40,-0.014,0.2,10.0
2588,0.0023,5.0,0.0,-20,0.009000000000000001,0.2,40.0
2589,-0.0048,6.3,-0.01,70,-0.025,0.1,30.0
2590,0.0007,11.2,0.0,10,-0.018000000000000002,-0.2,20.0
2591,-0.0046,-3.4,0.0,-40,0.024,0.1,-10.0
2592,-0.003,-3.2,0.01,60,0.006999999999999999,-0.4,-30.0
2593,0.0043,-5.7,0.0,-40,0.012,0.3,20.0
2594,0.0011,5.5,0.0,-40,0.017,0.0,10.0
2595,-0.0063,1.3,0.0,-20,-0.015,0.2,10.0
2596,-0.0015,2.3,0.0,-20,-0.006999999999999999,0.2,10.0
2597,0.0063,-1.7,0.0,40,-0.003,-0.3,-20.0
2598,0.0012,4.0,0.0,40,-0.003,-0.1,20.0
2599,-0.0016,-6.3,0.0,0,0.011,0.0,-10.0
2600,-0.0028,-11.7,-0.02,30,0.017,0.0,-10.0
2601,-0.0063,-1.8,0.0,0,-0.002,-0.1,-10.0
2602,0.0047,7.7,0.0,-10,0.029,0.2,30.0
2603,-0.0029,3.1,0.0,-30,0.029,0.3,10.0
2604,-0.0068,3.9,0.01,50,-0.002,0.0,10.0
2605,0.0103,2.6,0.0,-40,-0.003,0.3,20.0
2606,-0.0051,-1.0,0.0,-30,-0.012,0.0,-10.0
2607,-0.0118,0.5,0.0,-60,0.016,0.4,10.0
2608,-0.0013,9.1,0.0,-10,0.0,0.3,30.0
2609,-0.0048,1.5,0.0,-10,0.006999999999999999,0.1,10.0
2610,0.004,5.7,0.01,10,-0.024,-0.1,20.0
2611,0.0038,2.5,0.0,-10,0.009000000000000001,0.3,20.0
2612,0.0001,-3.5,0.0,60,0.017,-0.3,-10.0
2613,-0.0011,3.2,0.0,-20,0.005,0.2,10.0
2614,0.0065,-2.7,-0.01,-10,-0.005,0.0,20.0
2615,-0.0015,4.0,0.0,30,-0.029,0.0,20.0
2616,0.0012,4.0,0.0,-50,-0.002,0.3,10.0
2617,0.0053,0.0,0.0,-20,-0.006999999999999999,0.1,10.0
2618,-0.0043,4.4,0.0,-10,-0.004,0.0,10.0
2619,0.0019,6.6,0.0,-50,-0.02,0.3,10.0
2620,0.0082,7.2,0.02,-50,-0.03,-0.2,10.0
2621,0.0097,-5.2,0.02,-10,-0.006,0.1,-10.0
2622,-0.0046,0.0,0.0,-10,-0.01,0.0,-30.0
2623,0.0012,-8.5,0.0,10,-0.006,-0.1,-20.0
2624,0.0074,6.1,0.0,0,0.002,0.0,10.0
2625,-0.0037,-4.4,0.0,-10,0.028,-0.2,-50.0
2626,0.0078,5.2,0.0,-30,-0.025,-0.1,10.0
2627,0.0029,-5.3,0.0,70,-0.009000000000000001,-0.3,-30.0
2628,0.0032,-2.8,0.01,40,0.003,-0.4,-20.0
2629,0.0036,-3.9,0.0,10,-0.02,-0.3,-40.0
2630,0.0003,-4.0,0.0,-10,0.005,-0.1,-10.0
2631,0.006999999999999999,3.0,0.0,-30,-0.04,0.0,40.0
2632,0.0061,-5.6,-0.01,-10,-0.041,-0.1,-20.0
2633,0.0022,4.7,-0.01,0,-0.015,0.0,-10.0
2634,-0.0003,-4.6,0.0,-50,0.014,0.2,-30.0
2635,0.0106,5.3,0.02,-20,0.003,-0.2,-10.0
2636,0.0034,-2.0,0.0,0,-0.024,-0.1,-20.0
2637,0.0035,9.3,0.0,-10,0.01,0.1,50.0
2638,0.0042,3.7,-0.01,10,0.006999999999999999,-0.6,-10.0
2639,-0.0023,4.3,0.0,-20,-0.013,0.1,30.0
2640,0.0061,0.6,0.0,10,0.011,-0.4,-20.0
2641,-0.0099,-4.9,0.0,-30,-0.005,0.1,-10.0
2642,-0.0036,4.6,0.0,10,0.025,-0.2,-10.0
2643,0.0002,-2.5,0.0,-50,0.003,0.0,-10.0
2644,0.0032,4.0,0.0,-30,-0.029,0.4,20.0
2645,-0.0083,-1.9,0.0,-20,0.006999999999999999,-0.1,-50.0
2646,0.001,10.0,0.0,-10,0.006,0.3,20.0
2647,0.0134,1.3,0.0,-50,-0.003,0.1,20.0
2648,-0.0021,-5.8,-0.01,0,0.001,-0.1,-10.0
2649,0.0006,3.5,0.0,-40,0.012,0.2,10.0
2650,0.001,-4.6,0.0,-10,-0.004,0.0,-10.0
2651,-0.0068,-3.1,0.0,10,-0.006,-0.1,-10.0
2652,0.0021,-4.6,-0.01,20,-0.029,0.1,-10.0
2653,-0.0033,4.0,0.0,20,-0.001,0.1,10.0
2654,-0.0066,-0.5,0.0,-10,-0.013,0.3,10.0
2655,0.0092,10.9,0.01,10,0.012,-0.3,20.0
2656,0.0123,-8.4,0.02,-20,-0.002,-0.2,-20.0
2657,-0.0055,6.8,0.0,-20,0.008,-0.1,20.0
2658,0.0022,-4.3,0.0,-20,0.004,0.0,-10.0
2659,-0.0048,-3.9,-0.01,-10,0.006999999999999999,0.0,-40.0
2660,0.0006,2.1,0.0,-30,-0.021,0.3,10.0
2661,0.0065,2.6,-0.01,-30,-0.006999999999999999,0.2,20.0
2662,0.0063,4.2,0.0,0,-0.011,0.0,10.0
2663,0.0041,-2.5,0.0,10,0.006,-0.2,10.0
2664,0.0028,-2.9,0.0,20,0.016,-0.2,-10.0
2665,-0.0039,2.2,0.0,-10,0.003,-0.1,-20.0
2666,-0.0051,-9.6,0.0,-20,0.006999999999999999,0.0,-40.0
2667,-0.0048,3.7,0.0,-30,0.023,0.1,10.0
2668,0.0,4.6,0.0,-10,-0.006999999999999999,0.2,30.0
2669,0.0014,3.2,0.0,-10,-0.022,0.1,10.0
2670,0.0036,-4.6,0.0,10,-0.003,-0.1,-10.0
2671,-0.0037,-5.4,0.0,10,0.001,-0.1,-10.0
2672,-0.0046,6.0,0.0,0,-0.003,0.2,20.0
2673,-0.0049,-11.3,-0.01,-20,0.01,0.2,-10.0
2674,0.0035,-2.8,0.0,-30,-0.034,-0.1,-10.0
2675,0.0021,9.2,0.0,10,0.021,0.0,10.0
2676,-0.0013,-2.4,-0.01,-10,-0.006,-0.1,-10.0
2677,-0.005,4.7,0.0,-10,0.001,0.2,20.0
2678,0.0004,5.8,0.0,0,0.005,-0.1,20.0
2679,-0.0035,5.7,0.0,-30,0.006,0.1,20.0
2680,-0.0061,-1.5,0.0,10,-0.011,0.1,-10.0
2681,0.0041,9.1,0.0,-30,0.01,0.4,60.0
2682,-0.0093,8.9,0.0,20,-0.011,0.0,10.0
2683,0.0044,-1.2,0.0,-10,0.012,0.0,10.0
2684,0.0012,-4.4,0.0,20,-0.001,-0.1,-10.0
2685,0.0051,2.6,-0.01,-40,0.01,-0.1,-10.0
2686,0.0033,2.1,0.0,0,-0.009000000000000001,0.2,10.0
2687,0.0003,-5.7,0.0,-30,-0.013,-0.1,-20.0
2688,-0.001,-8.5,0.0,-40,-0.001,-0.1,-40.0
2689,0.0081,-3.1,0.01,-10,0.011,-0.3,-20.0
2690,0.0019,-3.8,0.0,10,-0.031,-0.1,-20.0
2691,-0.0025,-6.4,0.0,40,-0.008,-0.1,-30.0
2692,0.0015,-4.8,0.0,10,0.037000000000000005,0.0,10.0
2693,0.0067,3.6,0.0,-30,0.015,0.1,20.0
2694,0.0089,9.2,0.02,0,-0.01,0.0,10.0
2695,-0.0133,1.2,0.0,-30,0.004,-0.1,-20.0
2696,-0.0039,1.1,0.0,-30,-0.018000000000000002,0.3,20.0
2697,0.001,7.0,0.0,60,-0.018000000000000002,-0.3,10.0
2698,0.0064,-0.8,-0.01,-20,-0.023,-0.1,10.0
2699,0.0023,1.0,0.0,-80,-0.006999999999999999,0.3,20.0
2700,0.0059,-4.8,0.0,-20,0.015,-0.1,-10.0
2701,-0.0046,2.0,-0.01,-10,-0.005,0.4,40.0
2702,-0.0038,6.0,0.0,0,0.021,0.1,20.0
2703,-0.0036,1.9,0.0,0,-0.025,0.3,20.0
2704,-0.011000000000000001,7.1,0.0,0,-0.012,-0.1,10.0
2705,-0.002,4.7,0.0,-20,0.025,0.1,10.0
2706,0.0072,-1.7,-0.02,-40,0.019,0.3,10.0
2707,0.0013,-2.7,0.0,-10,-0.014,-0.1,-30.0
2708,0.0001,-3.5,0.0,-30,-0.015,-0.1,-50.0
2709,0.0027,-4.2,0.0,-30,0.005,-0.1,-20.0
2710,-0.0027,-6.8,0.0,0,-0.006,-0.2,-40.0
2711,0.0058,0.3,0.0,-30,0.009000000000000001,-0.2,-20.0
2712,-0.0002,1.7,0.0,0,0.026,0.3,30.0
2713,-0.0019,-5.0,0.01,-30,0.006,0.0,-10.0
2714,-0.0047,0.1,0.0,10,0.004,0.0,-10.0
2715,-0.0051,2.8,0.0,20,-0.012,0.2,-20.0
2716,0.0005,-5.9,0.0,-20,0.038,-0.1,-30.0
2717,-0.0034,-3.9,0.0,0,0.003,0.0,-10.0
2718,-0.0054,0.4,0.0,0,-0.002,0.1,10.0
2719,-0.0005,-10.4,0.0,0,0.006,-0.1,-10.0
2720,-0.0003,-2.7,0.0,10,0.002,-0.2,-40.0
2721,-0.0055,-0.6,-0.01,0,0.012,-0.4,-40.0
2722,-0.0072,-0.6,0.0,-50,-0.001,0.2,-10.0
2723,0.0067,5.1,0.0,-20,0.01,0.3,20.0
2724,-0.0074,-6.3,0.0,-60,0.012,0.2,-10.0
2725,-0.0092,6.8,0.0,40,0.021,-0.1,20.0
2726,0.0046,10.1,0.0,-20,0.011,0.0,20.0
2727,0.0053,5.3,0.0,0,0.016,0.1,10.0
2728,0.0059,0.1,0.0,0,0.015,-0.1,10.0
2729,0.0073,4.0,-0.01,-20,0.015,-0.1,10.0
2730,-0.0021,3.4,0.0,-10,0.001,0.2,10.0
2731,-0.0044,5.6,0.0,-20,-0.006,0.1,20.0
2732,-0.0079,-3.0,0.0,0,-0.014,-0.1,-20.0
2733,0.0027,5.1,0.0,0,-0.006,0.0,10.0
2734,0.0052,7.0,0.01,-10,0.011,-0.1,20.0
2735,-0.0113,-8.7,0.0,-50,0.012,0.0,-40.0
2736,-0.0047,5.1,0.0,10,0.024,-0.2,-30.0
2737,-0.0057,-0.1,0.0,-30,0.028,0.0,-10.0
2738,-0.0002,-4.6,-0.01,40,-0.012,0.0,-10.0
2739,-0.0011,5.3,0.0,0,-0.014,0.1,10.0
2740,-0.0018,-7.5,0.0,-10,0.011,-0.1,-20.0
2741,0.0066,7.5,0.0,-10,0.009000000000000001,0.1,10.0
2742,0.0068,2.4,0.01,-40,0.029,0.1,20.0
2743,0.0006,3.9,0.0,10,-0.018000000000000002,0.2,40.0
2744,-0.0007,-3.8,0.0,-20,0.011,-0.3,-60.0
2745,0.0012,2.1,0.0,-10,0.004,0.2,10.0
2746,-0.0025,8.5,0.01,-20,-0.017,0.0,10.0
2747,0.004,-3.4,0.0,40,0.008,-0.4,-10.0
2748,-0.0081,-1.4,0.0,-40,0.012,0.2,10.0
2749,-0.0002,5.0,0.0,-10,0.002,0.0,10.0
2750,0.0044,-11.7,-0.03,0,0.011,0.2,-20.0
2751,0.0027,1.0,0.0,-30,-0.008,0.2,10.0
2752,0.0029,-0.6,-0.01,-30,-0.022,-0.1,-20.0
2753,0.0043,-4.2,0.0,-20,0.027000000000000003,0.0,-10.0
2754,-0.0011,9.1,0.0,30,0.006999999999999999,0.3,60.0
2755,-0.0042,2.8,0.0,-10,0.011,0.3,40.0
2756,0.0021,-2.2,0.0,0,-0.023,-0.1,-10.0
2757,0.0038,3.1,0.0,-20,0.006,0.2,30.0
2758,-0.0078,1.6,0.0,-50,0.005,0.5,30.0
2759,-0.002,5.8,0.0,-30,0.003,0.1,30.0
2760,-0.0058,-6.2,0.0,-20,0.001,0.0,-10.0
2761,0.0085,-12.1,0.0,0,0.03,-0.3,10.0
2762,-0.0048,3.4,0.0,-30,0.026,0.1,30.0
2763,0.0019,-1.1,0.0,30,-0.012,-0.3,10.0
2764,0.0068,-6.6,0.0,0,-0.026,0.0,-20.0
2765,0.0027,8.6,0.0,20,-0.008,0.1,20.0
2766,-0.0009,-3.9,0.0,0,-0.014,-0.2,-50.0
2767,-0.0046,-10.9,-0.01,0,0.006,-0.1,-20.0
2768,-0.0102,0.3,0.02,-20,-0.015,0.1,10.0
2769,0.0027,-5.5,0.0,-30,0.024,-0.1,-10.0
2770,-0.0072,-3.4,0.0,0,0.006,0.1,10.0
2771,0.0077,1.5,0.0,-10,-0.008,-0.1,-20.0
2772,0.0035,-2.6,0.0,-20,0.02,-0.1,-10.0
2773,0.0027,-2.0,0.0,30,0.013,-0.3,-20.0
2774,0.0083,11.6,0.0,-40,0.012,0.0,10.0
2775,0.0062,-4.6,0.0,30,0.013,-0.1,10.0
2776,-0.0008,5.5,0.0,20,0.039,-0.1,20.0
2777,-0.0036,-6.2,-0.01,0,-0.013,-0.1,-10.0
2778,0.002,-1.9,-0.01,-10,-0.005,-0.2,-40.0
2779,-0.0098,-3.9,0.01,-20,0.031,-0.2,-20.0
2780,0.0039,-3.7,0.0,-10,-0.005,0.0,-30.0
2781,-0.0084,1.5,0.0,-10,-0.003,0.0,-10.0
2782,-0.0102,2.7,0.0,-20,-0.003,0.1,-10.0
2783,-0.0002,-3.9,-0.01,-20,0.011,-0.3,-20.0
2784,0.0054,2.6,0.01,-30,0.025,-0.1,10.0
2785,0.0056,-4.8,-0.01,-40,-0.005,0.1,40.0
2786,-0.0064,7.2,0.01,-20,0.001,0.3,30.0
2787,0.0047,8.2,0.0,-20,0.026,0.0,10.0
2788,0.0088,-0.9,0.0,20,0.001,-0.2,-10.0
2789,0.0148,-3.1,0.0,-10,0.011,-0.2,-20.0
2790,0.002,0.7,-0.01,-40,0.027000000000000003,0.2,20.0
2791,-0.0028,3.4,0.0,-20,-0.002,0.2,-10.0
2792,-0.0068,-1.2,0.0,-30,0.024,0.1,10.0
2793,0.0077,6.4,-0.01,10,-0.015,-0.1,10.0
2794,-0.0066,-2.8,0.0,-10,0.031,-0.1,-20.0
2795,-0.008,-8.9,0.0,60,0.02,-0.3,-30.0
2796,-0.0023,-1.5,-0.01,-10,-0.016,-0.1,-20.0
2797,-0.0102,2.7,0.0,-70,0.013,0.2,20.0
2798,-0.0001,2.9,0.0,-10,0.006999999999999999,0.1,10.0
2799,0.0072,5.2,0.01,-50,-0.001,0.2,20.0
2800,-0.0087,3.5,0.0,10,0.002,0.2,20.0
2801,-0.0048,-8.5,-0.02,-30,0.028,-0.2,-10.0
2802,0.0061,2.9,0.01,-20,0.012,-0.1,10.0
2803,0.0025,9.2,0.01,-40,0.0,0.2,20.0
2804,0.0025,-2.6,0.0,-10,0.003,-0.2,-30.0
2805,-0.0037,-4.4,0.0,-20,-0.023,0.1,-10.0
2806,-0.0029,8.3,0.0,0,-0.006999999999999999,0.0,30.0
2807,0.0113,6.9,0.0,-20,0.0,0.0,20.0
2808,0.0021,-6.0,0.0,30,0.025,-0.2,-20.0
2809,-0.0047,3.3,0.0,-20,0.023,0.0,-10.0
2810,0.0045,-4.0,0.0,-10,0.012,-0.2,-30.0
2811,0.0021,-7.6,0.01,-10,0.008,-0.3,-10.0
2812,0.0042,-3.0,0.0,40,-0.006,0.0,-20.0
2813,-0.0007,-2.8,0.0,0,-0.018000000000000002,-0.2,-10.0
2814,-0.0067,2.6,0.0,20,-0.002,-0.1,10.0
2815,0.0025,-2.7,0.0,10,0.009000000000000001,-0.2,-10.0
2816,0.0039,-1.6,0.0,-40,-0.016,-0.1,-10.0
2817,0.0058,-2.8,0.0,-30,-0.017,0.0,-10.0
2818,-0.0095,4.4,0.0,70,-0.012,0.0,-20.0
2819,0.0042,-1.8,0.0,0,0.018000000000000002,-0.2,-40.0
2820,0.0039,1.8,0.0,0,0.017,0.0,10.0
2821,-0.0034,-4.3,0.0,-10,0.017,-0.1,-30.0
2822,0.005,3.9,0.01,0,-0.003,0.1,30.0
2823,-0.0001,-3.3,0.0,-10,0.003,0.0,-10.0
2824,0.0059,-2.0,0.0,-20,0.006999999999999999,-0.2,-20.0
2825,0.0055,-0.5,0.0,-40,0.017,0.0,20.0
2826,0.0073,6.7,0.0,-20,-0.004,0.3,60.0
2827,-0.0003,2.8,0.0,-20,0.002,0.1,10.0
2828,0.0045,0.3,0.0,-20,-0.005,0.0,20.0
2829,-0.0065,4.4,0.0,-20,-0.013,0.1,20.0
2830,-0.0008,-2.1,0.0,-40,0.016,0.0,-20.0
2831,-0.0012,3.1,0.01,10,-0.019,0.3,50.0
2832,-0.0016,-14.4,0.0,-30,-0.003,-0.1,-30.0
2833,-0.0024,-7.4,0.0,-30,-0.008,0.1,-10.0
2834,0.0028,-2.0,0.0,0,0.0,-0.1,-10.0
2835,0.0001,6.2,0.0,-30,-0.008,0.4,10.0
2836,-0.0009,1.9,0.0,-20,-0.021,0.2,20.0
2837,-0.0014,5.6,0.0,20,0.008,-0.1,-10.0
2838,0.003,-4.3,0.0,10,0.014,-0.2,10.0
2839,-0.0044,-3.2,-0.01,-30,-0.012,0.1,-10.0
2840,0.0054,-1.4,0.0,-20,0.041,0.0,-30.0
2841,-0.0048,0.5,0.0,-20,0.005,-0.1,-20.0
2842,0.0051,1.2,0.0,-50,0.026,0.1,-10.0
2843,-0.0037,2.4,0.0,20,-0.012,0.1,20.0
2844,-0.0057,-6.6,-0.01,0,-0.002,0.0,-10.0
2845,-0.0012,6.9,0.0,-40,-0.006999999999999999,0.2,30.0
2846,0.0031,9.6,0.01,-40,-0.008,-0.1,20.0
2847,0.0073,5.0,0.0,-50,-0.005,0.2,10.0
2848,0.0057,-0.4,0.0,0,0.028,-0.1,10.0
2849,-0.0064,1.3,0.0,0,0.042,-0.1,-10.0
2850,-0.0095,0.8,0.0,-10,0.005,0.0,20.0
2851,-0.0032,3.5,0.01,0,0.009000000000000001,0.0,10.0
2852,0.0105,-5.7,-0.01,-70,0.029,0.1,-10.0
2853,0.0054,2.4,0.0,-40,0.029,0.1,10.0
2854,0.0041,-2.8,0.0,-40,0.031,0.2,20.0
2855,0.0059,-0.7,0.01,-30,-0.004,0.3,10.0
2856,0.0005,3.8,0.0,0,0.002,0.1,10.0
2857,0.0054,5.6,0.0,-30,-0.014,0.1,20.0
2858,0.0042,-3.2,0.0,0,-0.006,-0.1,10.0
2859,0.0016,3.1,0.0,-30,-0.001,0.1,10.0
2860,-0.0078,-5.4,0.0,-40,-0.021,0.2,-10.0
2861,0.0051,1.8,0.0,-20,-0.017,0.1,20.0
2862,0.0061,4.8,0.01,-40,0.013,-0.1,10.0
2863,-0.0046,2.7,0.0,-10,-0.004,0.0,20.0
2864,0.0006,-8.4,0.01,-30,0.014,0.0,-10.0
2865,-0.0015,-7.0,0.01,10,0.013,-0.1,-20.0
2866,0.003,-2.8,0.0,-10,0.013,0.1,20.0
2867,-0.0011,-2.9,0.0,-10,0.005,-0.2,-20.0
2868,0.006999999999999999,0.8,-0.01,-10,-0.006,0.1,10.0
2869,0.001,4.2,0.0,-10,-0.011,0.1,10.0
2870,-0.0022,2.3,0.0,10,-0.008,0.1,30.0
2871,-0.0007,6.0,0.0,0,-0.009000000000000001,0.2,10.0
2872,-0.003,1.0,0.0,-10,0.01,0.2,40.0
2873,0.0016,0.6,0.0,-70,0.024,-0.1,-20.0
2874,0.0047,5.4,0.0,20,0.01,-0.1,10.0
2875,-0.0073,-3.8,0.01,-50,0.029,-0.3,-50.0
2876,-0.0064,-1.6,0.0,-20,-0.013,0.0,-30.0
2877,0.0015,-1.8,0.0,-40,0.012,-0.1,-20.0
2878,-0.0003,-6.4,0.0,0,-0.026,0.0,-20.0
2879,-0.0019,9.1,0.02,-50,0.026,0.0,10.0
2880,0.0019,-2.6,0.0,10,-0.018000000000000002,-0.2,-20.0
2881,-0.002,-6.2,0.0,-30,-0.013,0.1,-40.0
2882,-0.0026,-3.0,-0.01,-10,0.004,0.0,10.0
2883,-0.0041,-5.3,0.0,-30,0.009000000000000001,0.0,-30.0
2884,-0.0036,5.4,0.0,-20,0.017,0.1,30.0
2885,-0.0105,4.6,0.0,-40,0.002,0.1,10.0
2886,0.0,-7.5,0.0,20,-0.013,-0.1,-30.0
2887,-0.0078,1.0,0.0,-20,0.001,-0.1,-40.0
2888,0.0034,2.9,0.0,-10,-0.008,0.1,10.0
2889,-0.0052,7.0,0.0,-30,-0.011,0.1,10.0
2890,0.0019,7.1,0.0,0,0.001,0.1,20.0
2891,0.0009,-0.3,0.0,-10,-0.003,-0.3,-40.0
2892,-0.004,-3.1,0.0,10,0.006,-0.1,-30.0
2893,-0.0005,5.1,0.0,-20,0.009000000000000001,0.0,30.0
2894,0.0005,-6.1,0.0,-30,0.019,-0.1,-10.0
2895,-0.0014,-4.9,0.0,-10,0.019,-0.2,-10.0
2896,0.0045,-1.3,0.0,-40,-0.018000000000000002,-0.1,-20.0
2897,-0.005,-2.7,0.0,10,0.005,-0.1,-30.0
2898,-0.004,3.4,0.0,-40,0.017,0.1,20.0
2899,-0.0027,-5.8,0.0,40,0.01,-0.2,-20.0
2900,0.0015,7.2,0.0,0,0.024,0.0,10.0
2901,0.0023,-3.1,0.0,10,0.011,-0.2,10.0
2902,0.0039,-1.1,0.0,-30,-0.006999999999999999,0.1,-10.0
2903,0.0067,-2.3,0.0,20,0.014,0.0,20.0
2904,0.0004,-2.0,-0.01,-20,-0.018000000000000002,0.0,-20.0
2905,0.0062,-2.2,-0.02,-10,-0.025,0.1,10.0
2906,-0.0067,1.3,0.0,-10,0.008,0.1,20.0
2907,-0.0016,-8.0,0.0,0,0.025,0.0,-10.0
2908,-0.0044,-2.5,0.0,10,-0.013,-0.2,-10.0
2909,-0.0013,2.7,0.0,-20,0.017,0.1,10.0
2910,0.0012,-5.5,0.0,20,-0.019,0.0,-20.0
2911,0.0061,-4.7,0.0,20,0.009000000000000001,-0.2,-10.0
2912,0.0022,5.0,0.0,-20,0.0,0.2,30.0
2913,-0.002,-4.2,0.0,-40,-0.013,0.0,-30.0
2914,0.0061,7.1,0.01,20,0.013,0.0,20.0
2915,0.0039,-1.5,0.0,-30,0.012,-0.1,-20.0
2916,0.0021,-5.9,0.0,0,-0.001,-0.2,-20.0
2917,-0.0031,-4.1,-0.01,-30,0.022,-0.1,-10.0
2918,-0.002,-5.4,0.0,-10,0.003,-0.2,-50.0
2919,-0.0029,1.6,0.0,0,-0.006999999999999999,0.1,20.0
2920,0.0009,2.3,0.0,-40,-0.005,0.3,50.0
2921,-0.0032,-4.9,0.0,0,0.025,-0.2,-40.0
2922,0.0068,-1.3,0.0,10,-0.005,0.2,10.0
